Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,delay_total
2008,2,7,Thursday,1416,1415,1521,1515,AA,422,N544AA,65,60,39,6,1,AUS,DFW,190,11,15,0,NA,0,NA,NA,NA,NA,NA,5
2008,2,7,Thursday,1424,1405,1709,1650,AA,1053,N453AA,165,165,140,19,19,ORD,AUS,978,4,21,0,NA,0,19,0,0,0,0,0
2008,2,7,Thursday,1533,1520,1627,1615,AA,559,N512AA,54,55,36,12,13,DFW,AUS,190,4,14,0,NA,0,NA,NA,NA,NA,NA,-1
2008,2,7,Thursday,1556,1505,1730,1650,AA,1023,N287AA,214,225,200,40,51,AUS,SJC,1476,3,11,0,NA,0,40,0,0,0,0,-11
2008,2,7,Thursday,1558,1525,1702,1625,AA,1128,N401AA,64,60,38,37,33,AUS,DFW,190,12,14,0,NA,0,33,0,4,0,0,4
2008,2,7,Thursday,1601,1600,1858,1845,AA,346,N227AA,177,165,140,13,1,AUS,ORD,978,13,24,0,NA,0,NA,NA,NA,NA,NA,12
2008,2,7,Thursday,1623,1625,1715,1725,AA,1215,N3CXAA,52,60,35,-10,-2,DFW,AUS,190,4,13,0,NA,0,NA,NA,NA,NA,NA,-8
2008,2,7,Thursday,1703,1705,1900,1900,AA,1646,N4YRAA,117,115,102,0,-2,AUS,STL,722,5,10,0,NA,0,NA,NA,NA,NA,NA,2
2008,2,7,Thursday,1706,1700,1800,1805,AA,463,N512AA,54,65,37,-5,6,AUS,DFW,190,6,11,0,NA,0,NA,NA,NA,NA,NA,-11
2008,2,7,Thursday,1739,1745,2214,2229,AA,1622,N3CFAA,155,164,141,-15,-6,SNA,AUS,1209,4,10,0,NA,0,NA,NA,NA,NA,NA,-9
2008,2,7,Thursday,1744,1745,2022,2030,AA,2293,N532AA,158,165,135,-8,-1,ORD,AUS,978,4,19,0,NA,0,NA,NA,NA,NA,NA,-7
2008,2,7,Thursday,1751,1735,1850,1835,AA,479,N401AA,59,60,35,15,16,DFW,AUS,190,5,19,0,NA,0,8,0,0,0,7,-1
2008,2,7,Thursday,1801,1735,2035,2015,AA,2402,N453AA,154,160,139,20,26,AUS,ORD,978,4,11,0,NA,0,0,0,9,0,11,-6
2008,2,7,Thursday,1803,1805,1909,1910,AA,766,N3CXAA,66,65,36,-1,-2,AUS,DFW,190,20,10,0,NA,0,NA,NA,NA,NA,NA,1
2008,2,7,Thursday,1803,1805,1908,1905,AA,563,N4WYAA,65,60,39,3,-2,DFW,AUS,190,6,20,0,NA,0,NA,NA,NA,NA,NA,5
2008,2,7,Thursday,1814,1820,2001,2005,AA,1703,N488AA,227,225,209,-4,-6,AUS,SJC,1476,5,13,0,NA,0,NA,NA,NA,NA,NA,2
2008,2,7,Thursday,1820,1735,2329,2255,AA,502,N287AA,189,200,174,34,45,SJC,AUS,1476,5,10,0,NA,0,8,0,0,0,26,-11
2008,2,7,Thursday,1839,1845,1943,1945,AA,1113,N4WSAA,64,60,37,-2,-6,DFW,AUS,190,6,21,0,NA,0,NA,NA,NA,NA,NA,4
2008,2,7,Thursday,1840,1845,1944,2005,AA,427,N4WRAA,184,200,170,-21,-5,AUS,LAX,1242,5,9,0,NA,0,NA,NA,NA,NA,NA,-16
2008,2,7,Thursday,1850,1855,2116,2115,AA,1051,N580AA,206,200,190,1,-5,RDU,AUS,1162,5,11,0,NA,0,NA,NA,NA,NA,NA,6
2008,2,7,Thursday,1906,1905,24,2359,AA,2246,N4WNAA,198,174,157,25,1,LAX,AUS,1242,8,33,0,NA,0,0,0,25,0,0,24
2008,2,7,Thursday,1932,1915,2029,2015,AA,1566,N401AA,57,60,35,14,17,AUS,DFW,190,10,12,0,NA,0,NA,NA,NA,NA,NA,-3
2008,2,7,Thursday,1933,1935,2027,2035,AA,1202,N4YJAA,54,60,38,-8,-2,DFW,AUS,190,4,12,0,NA,0,NA,NA,NA,NA,NA,-6
2008,2,7,Thursday,1952,1955,2055,2055,AA,2059,N4WYAA,63,60,36,0,-3,AUS,DFW,190,16,11,0,NA,0,NA,NA,NA,NA,NA,3
2008,2,7,Thursday,2054,2050,2151,2145,AA,1731,N526AA,57,55,30,6,4,DFW,AUS,190,7,20,0,NA,0,NA,NA,NA,NA,NA,2
2008,2,7,Thursday,2127,2130,20,15,AA,2491,N4YLAA,173,165,142,5,-3,ORD,AUS,978,5,26,0,NA,0,NA,NA,NA,NA,NA,8
2008,2,7,Thursday,2136,2135,2231,2230,AA,417,N508AA,55,55,35,1,1,DFW,AUS,190,5,15,0,NA,0,NA,NA,NA,NA,NA,0
2008,2,7,Thursday,2257,2240,2348,2335,AA,1129,N536AA,51,55,30,13,17,DFW,AUS,190,5,16,0,NA,0,NA,NA,NA,NA,NA,-4
2008,2,8,Friday,552,600,649,655,AA,1157,N4WNAA,57,55,38,-6,-8,AUS,DFW,190,8,11,0,NA,0,NA,NA,NA,NA,NA,2
2008,2,8,Friday,558,600,850,835,AA,1614,N4YLAA,172,155,136,15,-2,AUS,ORD,978,10,26,0,NA,0,0,0,15,0,0,17
2008,2,8,Friday,638,640,833,825,AA,579,N526AA,235,225,221,8,-2,AUS,SJC,1476,4,10,0,NA,0,NA,NA,NA,NA,NA,10
2008,2,8,Friday,642,650,1134,1140,AA,1182,N480AA,172,170,152,-6,-8,LAX,AUS,1242,3,17,0,NA,0,NA,NA,NA,NA,NA,2
2008,2,8,Friday,700,705,810,805,AA,652,N287AA,70,60,41,5,-5,AUS,DFW,190,9,20,0,NA,0,NA,NA,NA,NA,NA,10
2008,2,8,Friday,733,740,834,840,AA,1958,N4YJAA,61,60,40,-6,-7,AUS,DFW,190,7,14,0,NA,0,NA,NA,NA,NA,NA,1
2008,2,8,Friday,749,755,851,910,AA,1465,N536AA,182,195,167,-19,-6,AUS,SNA,1209,5,10,0,NA,0,NA,NA,NA,NA,NA,-13
2008,2,8,Friday,757,805,855,900,AA,1109,N421AA,58,55,34,-5,-8,DFW,AUS,190,6,18,0,NA,0,NA,NA,NA,NA,NA,3
2008,2,8,Friday,828,815,1123,1100,AA,1199,N259AA,175,165,151,23,13,ORD,AUS,978,8,16,0,NA,0,0,13,10,0,0,10
2008,2,8,Friday,830,835,943,935,AA,450,N580AA,73,60,42,8,-5,AUS,DFW,190,16,15,0,NA,0,NA,NA,NA,NA,NA,13
2008,2,8,Friday,845,850,1002,1010,AA,379,N4WSAA,197,200,174,-8,-5,AUS,LAX,1242,13,10,0,NA,0,NA,NA,NA,NA,NA,-3
2008,2,8,Friday,858,900,956,1000,AA,1743,N3CFAA,58,60,38,-4,-2,AUS,DFW,190,9,11,0,NA,0,NA,NA,NA,NA,NA,-2
2008,2,8,Friday,906,905,1421,1425,AA,1810,N526AA,195,200,176,-4,1,SJC,AUS,1476,5,14,0,NA,0,NA,NA,NA,NA,NA,-5
2008,2,8,Friday,921,925,1021,1025,AA,421,N487AA,60,60,37,-4,-4,DFW,AUS,190,6,17,0,NA,0,NA,NA,NA,NA,NA,0
2008,2,8,Friday,941,945,1048,1045,AA,511,N421AA,67,60,39,3,-4,AUS,DFW,190,19,9,0,NA,0,NA,NA,NA,NA,NA,7
2008,2,8,Friday,1041,1050,1140,1150,AA,2024,N508AA,59,60,39,-10,-9,AUS,DFW,190,10,10,0,NA,0,NA,NA,NA,NA,NA,-1
2008,2,8,Friday,1107,1040,1158,1140,AA,1477,N207AA,51,60,34,18,27,DFW,AUS,190,4,13,0,NA,0,18,0,0,0,0,-9
2008,2,8,Friday,1109,1110,1240,1230,AA,813,N487AA,211,200,176,10,-1,AUS,LAX,1242,23,12,0,NA,0,NA,NA,NA,NA,NA,11
2008,2,8,Friday,1134,955,1356,1235,AA,368,N532AA,142,160,125,81,99,AUS,ORD,978,6,11,0,NA,0,0,0,81,0,0,-18
2008,2,8,Friday,1147,1130,1244,1230,AA,1717,N236AA,57,60,36,14,17,DFW,AUS,190,5,16,0,NA,0,NA,NA,NA,NA,NA,-3
2008,2,8,Friday,1221,1225,1321,1325,AA,1526,N480AA,60,60,43,-4,-4,AUS,DFW,190,8,9,0,NA,0,NA,NA,NA,NA,NA,0
2008,2,8,Friday,1232,1225,1601,1605,AA,1198,N207AA,149,160,132,-4,7,AUS,RDU,1162,6,11,0,NA,0,NA,NA,NA,NA,NA,-11
2008,2,8,Friday,1233,1140,1459,1415,AA,2486,N259AA,146,155,124,44,53,AUS,ORD,978,5,17,0,NA,0,0,0,25,0,19,-9
2008,2,8,Friday,1234,1235,1326,1335,AA,668,N545AA,52,60,33,-9,-1,DFW,AUS,190,3,16,0,NA,0,NA,NA,NA,NA,NA,-8
2008,2,8,Friday,1309,1310,1756,1805,AA,1308,N4XDAA,167,175,150,-9,-1,LAX,AUS,1242,4,13,0,NA,0,NA,NA,NA,NA,NA,-8
2008,2,8,Friday,1311,1230,1606,1515,AA,1545,N4YNAA,175,165,157,51,41,ORD,AUS,978,4,14,0,NA,0,0,0,10,0,41,10
2008,2,8,Friday,1322,1325,1434,1425,AA,418,N236AA,72,60,36,9,-3,AUS,DFW,190,26,10,0,NA,0,NA,NA,NA,NA,NA,12
2008,2,8,Friday,1348,1345,1442,1445,AA,1587,N410AA,54,60,35,-3,3,DFW,AUS,190,5,14,0,NA,0,NA,NA,NA,NA,NA,-6
2008,2,8,Friday,1413,1415,1505,1515,AA,422,N545AA,52,60,36,-10,-2,AUS,DFW,190,6,10,0,NA,0,NA,NA,NA,NA,NA,-8
2008,2,8,Friday,1415,1410,1631,1625,AA,1563,N484AA,136,135,118,6,5,STL,AUS,722,5,13,0,NA,0,NA,NA,NA,NA,NA,1
2008,2,8,Friday,1431,1405,1715,1650,AA,1053,N532AA,164,165,148,25,26,ORD,AUS,978,3,13,0,NA,0,0,0,0,0,25,-1
2008,2,8,Friday,1510,1505,1654,1650,AA,1023,N526AA,224,225,208,4,5,AUS,SJC,1476,3,13,0,NA,0,NA,NA,NA,NA,NA,-1
2008,2,8,Friday,1517,1520,1611,1615,AA,559,N4WBAA,54,55,37,-4,-3,DFW,AUS,190,4,13,0,NA,0,NA,NA,NA,NA,NA,-1
2008,2,8,Friday,1533,1525,1627,1625,AA,1128,N410AA,54,60,37,2,8,AUS,DFW,190,9,8,0,NA,0,NA,NA,NA,NA,NA,-6
2008,2,8,Friday,1624,1625,1725,1725,AA,1215,N3DGAA,61,60,36,0,-1,DFW,AUS,190,6,19,0,NA,0,NA,NA,NA,NA,NA,1
2008,2,8,Friday,1657,1700,1821,1805,AA,463,N4WBAA,84,65,41,16,-3,AUS,DFW,190,31,12,0,NA,0,0,0,16,0,0,19
2008,2,8,Friday,1701,1705,1847,1900,AA,1646,N484AA,106,115,90,-13,-4,AUS,STL,722,3,13,0,NA,0,NA,NA,NA,NA,NA,-9
2008,2,8,Friday,1702,1600,1939,1845,AA,346,N4YNAA,157,165,121,54,62,AUS,ORD,978,8,28,0,NA,0,0,0,14,0,40,-8
2008,2,8,Friday,1718,1215,2229,1735,AA,1024,N4WUAA,191,200,178,294,303,SJC,AUS,1476,3,10,0,NA,0,0,0,0,0,294,-9
2008,2,8,Friday,1737,1745,2216,2229,AA,1622,N3DEAA,159,164,144,-13,-8,SNA,AUS,1209,5,10,0,NA,0,NA,NA,NA,NA,NA,-5
2008,2,8,Friday,1741,1735,1827,1835,AA,479,N4WYAA,46,60,33,-8,6,DFW,AUS,190,3,10,0,NA,0,NA,NA,NA,NA,NA,-14
2008,2,8,Friday,1742,1735,2307,2255,AA,502,N526AA,205,200,184,12,7,SJC,AUS,1476,10,11,0,NA,0,NA,NA,NA,NA,NA,5
2008,2,8,Friday,1746,1745,2040,2030,AA,2293,N454AA,174,165,147,10,1,ORD,AUS,978,8,19,0,NA,0,NA,NA,NA,NA,NA,9
2008,2,8,Friday,1754,1735,2027,2015,AA,2402,N532AA,153,160,128,12,19,AUS,ORD,978,10,15,0,NA,0,NA,NA,NA,NA,NA,-7
2008,2,8,Friday,1807,1805,1904,1910,AA,766,N3DGAA,57,65,39,-6,2,AUS,DFW,190,8,10,0,NA,0,NA,NA,NA,NA,NA,-8
2008,2,8,Friday,1838,1805,1932,1905,AA,563,N430AA,54,60,34,27,33,DFW,AUS,190,4,16,0,NA,0,0,0,0,0,27,-6
2008,2,8,Friday,1842,1845,1952,2005,AA,427,N4XDAA,190,200,175,-13,-3,AUS,LAX,1242,5,10,0,NA,0,NA,NA,NA,NA,NA,-10
2008,2,8,Friday,1850,1845,1949,1945,AA,1113,N408AA,59,60,33,4,5,DFW,AUS,190,4,22,0,NA,0,NA,NA,NA,NA,NA,-1
2008,2,8,Friday,1851,1855,2117,2115,AA,1051,N450AA,206,200,184,2,-4,RDU,AUS,1162,6,16,0,NA,0,NA,NA,NA,NA,NA,6
2008,2,8,Friday,1858,1905,2356,2359,AA,2246,N4YFAA,178,174,153,-3,-7,LAX,AUS,1242,5,20,0,NA,0,NA,NA,NA,NA,NA,4
2008,2,8,Friday,1912,1915,2011,2015,AA,1566,N4WYAA,59,60,38,-4,-3,AUS,DFW,190,13,8,0,NA,0,NA,NA,NA,NA,NA,-1
2008,2,8,Friday,1935,1935,2037,2035,AA,1202,N241AA,62,60,36,2,0,DFW,AUS,190,8,18,0,NA,0,NA,NA,NA,NA,NA,2
2008,2,8,Friday,1958,1955,2059,2055,AA,2059,N430AA,61,60,36,4,3,AUS,DFW,190,11,14,0,NA,0,NA,NA,NA,NA,NA,1
2008,2,8,Friday,2051,2050,2149,2145,AA,1731,N496AA,58,55,37,4,1,DFW,AUS,190,4,17,0,NA,0,NA,NA,NA,NA,NA,3
2008,2,8,Friday,2201,2135,2252,2230,AA,417,N4XBAA,51,55,36,22,26,DFW,AUS,190,5,10,0,NA,0,22,0,0,0,0,-4
2008,2,8,Friday,2239,2240,2326,2335,AA,1129,N403AA,47,55,36,-9,-1,DFW,AUS,190,4,7,0,NA,0,NA,NA,NA,NA,NA,-8
2008,2,8,Friday,2240,2130,138,15,AA,2491,N4WWAA,178,165,146,83,70,ORD,AUS,978,4,28,0,NA,0,0,0,83,0,0,13
2008,2,8,Friday,2257,1820,39,2005,AA,1703,N4WUAA,222,225,206,274,277,AUS,SJC,1476,3,13,0,NA,0,0,0,0,0,274,-3
2008,2,9,Saturday,553,600,646,655,AA,1157,N4YFAA,53,55,36,-9,-7,AUS,DFW,190,6,11,0,NA,0,NA,NA,NA,NA,NA,-2
2008,2,9,Saturday,555,600,825,835,AA,1614,N4WWAA,150,155,132,-10,-5,AUS,ORD,978,6,12,0,NA,0,NA,NA,NA,NA,NA,-5
2008,2,9,Saturday,644,650,1139,1140,AA,1182,N562AA,175,170,158,-1,-6,LAX,AUS,1242,4,13,0,NA,0,NA,NA,NA,NA,NA,5
2008,2,9,Saturday,700,705,800,805,AA,652,N526AA,60,60,37,-5,-5,AUS,DFW,190,13,10,0,NA,0,NA,NA,NA,NA,NA,0
2008,2,9,Saturday,736,740,833,840,AA,1958,N403AA,57,60,37,-7,-4,AUS,DFW,190,10,10,0,NA,0,NA,NA,NA,NA,NA,-3
2008,2,9,Saturday,748,755,856,910,AA,1465,N241AA,188,195,168,-14,-7,AUS,SNA,1209,3,17,0,NA,0,NA,NA,NA,NA,NA,-7
2008,2,9,Saturday,803,805,854,900,AA,1109,N457AA,51,55,36,-6,-2,DFW,AUS,190,3,12,0,NA,0,NA,NA,NA,NA,NA,-4
2008,2,9,Saturday,824,815,1101,1100,AA,1199,N517AA,157,165,139,1,9,ORD,AUS,978,5,13,0,NA,0,NA,NA,NA,NA,NA,-8
2008,2,9,Saturday,831,835,932,935,AA,450,N450AA,61,60,40,-3,-4,AUS,DFW,190,10,11,0,NA,0,NA,NA,NA,NA,NA,1
2008,2,9,Saturday,844,850,948,1010,AA,379,N4XBAA,184,200,166,-22,-6,AUS,LAX,1242,7,11,0,NA,0,NA,NA,NA,NA,NA,-16
2008,2,9,Saturday,921,925,1008,1025,AA,421,N403AA,47,60,33,-17,-4,DFW,AUS,190,4,10,0,NA,0,NA,NA,NA,NA,NA,-13
2008,2,9,Saturday,945,945,1045,1045,AA,511,N457AA,60,60,36,0,0,AUS,DFW,190,14,10,0,NA,0,NA,NA,NA,NA,NA,0
2008,2,9,Saturday,949,955,NA,1235,AA,368,N408AA,NA,160,NA,NA,-6,AUS,ORD,978,NA,10,0,NA,1,NA,NA,NA,NA,NA,NA
2008,2,9,Saturday,1046,1050,1142,1150,AA,2024,N496AA,56,60,41,-8,-4,AUS,DFW,190,8,7,0,NA,0,NA,NA,NA,NA,NA,-4
2008,2,9,Saturday,1049,1040,1139,1140,AA,1477,N234AA,50,60,30,-1,9,DFW,AUS,190,6,14,0,NA,0,NA,NA,NA,NA,NA,-10
2008,2,9,Saturday,1103,1110,1212,1230,AA,813,N403AA,189,200,170,-18,-7,AUS,LAX,1242,7,12,0,NA,0,NA,NA,NA,NA,NA,-11
2008,2,9,Saturday,1134,1130,1224,1230,AA,1717,N4WAAA,50,60,34,-6,4,DFW,AUS,190,4,12,0,NA,0,NA,NA,NA,NA,NA,-10
2008,2,9,Saturday,1146,1140,1410,1415,AA,2486,N517AA,144,155,132,-5,6,AUS,ORD,978,4,8,0,NA,0,NA,NA,NA,NA,NA,-11
2008,2,9,Saturday,1220,1225,1318,1325,AA,1526,N562AA,58,60,38,-7,-5,AUS,DFW,190,11,9,0,NA,0,NA,NA,NA,NA,NA,-2
2008,2,9,Saturday,1227,1230,1503,1515,AA,1545,N415AA,156,165,132,-12,-3,ORD,AUS,978,6,18,0,NA,0,NA,NA,NA,NA,NA,-9
2008,2,9,Saturday,1238,1215,1812,1735,AA,1024,N293AA,214,200,194,37,23,SJC,AUS,1476,8,12,0,NA,0,0,0,14,0,23,14
2008,2,9,Saturday,1305,1310,1806,1805,AA,1308,N4WLAA,181,175,157,1,-5,LAX,AUS,1242,6,18,0,NA,0,NA,NA,NA,NA,NA,6
2008,2,9,Saturday,1324,1325,1422,1425,AA,418,N4WAAA,58,60,39,-3,-1,AUS,DFW,190,9,10,0,NA,0,NA,NA,NA,NA,NA,-2
2008,2,9,Saturday,1334,1235,1421,1335,AA,668,N524AA,47,60,31,46,59,DFW,AUS,190,6,10,0,NA,0,46,0,0,0,0,-13
2008,2,9,Saturday,1351,1345,1446,1445,AA,1587,N458AA,55,60,29,1,6,DFW,AUS,190,6,20,0,NA,0,NA,NA,NA,NA,NA,-5
2008,2,9,Saturday,1400,1410,1600,1625,AA,1563,N4YTAA,120,135,100,-25,-10,STL,AUS,722,6,14,0,NA,0,NA,NA,NA,NA,NA,-15
2008,2,9,Saturday,1456,1415,1559,1515,AA,1422,N524AA,63,60,41,44,41,AUS,DFW,190,10,12,0,NA,0,0,0,3,0,41,3
2008,2,9,Saturday,1457,1505,1626,1650,AA,1023,N234AA,209,225,198,-24,-8,AUS,SJC,1476,3,8,0,NA,0,NA,NA,NA,NA,NA,-16
2008,2,9,Saturday,1517,1520,1608,1615,AA,559,N4WPAA,51,55,30,-7,-3,DFW,AUS,190,6,15,0,NA,0,NA,NA,NA,NA,NA,-4
2008,2,9,Saturday,1525,1525,1630,1625,AA,1128,N458AA,65,60,40,5,0,AUS,DFW,190,15,10,0,NA,0,NA,NA,NA,NA,NA,5
2008,2,9,Saturday,1553,1600,1912,1845,AA,346,N415AA,199,165,176,27,-7,AUS,ORD,978,12,11,0,NA,0,0,0,27,0,0,34
2008,2,9,Saturday,1621,1625,1706,1725,AA,1215,N3ASAA,45,60,29,-19,-4,DFW,AUS,190,6,10,0,NA,0,NA,NA,NA,NA,NA,-15
2008,2,9,Saturday,1655,1700,1752,1805,AA,463,N4WPAA,57,65,38,-13,-5,AUS,DFW,190,10,9,0,NA,0,NA,NA,NA,NA,NA,-8
2008,2,9,Saturday,1701,1705,1905,1900,AA,1646,N4YTAA,124,115,109,5,-4,AUS,STL,722,3,12,0,NA,0,NA,NA,NA,NA,NA,9
2008,2,9,Saturday,1734,1735,1825,1835,AA,479,N458AA,51,60,31,-10,-1,DFW,AUS,190,6,14,0,NA,0,NA,NA,NA,NA,NA,-9
2008,2,9,Saturday,1739,1745,2231,2229,AA,1622,N3CSAA,172,164,156,2,-6,SNA,AUS,1209,5,11,0,NA,0,NA,NA,NA,NA,NA,8
2008,2,9,Saturday,1756,1745,2031,2030,AA,2293,N531AA,155,165,138,1,11,ORD,AUS,978,6,11,0,NA,0,NA,NA,NA,NA,NA,-10
2008,2,9,Saturday,1801,1805,1855,1910,AA,766,N3ASAA,54,65,37,-15,-4,AUS,DFW,190,9,8,0,NA,0,NA,NA,NA,NA,NA,-11
2008,2,9,Saturday,1839,1845,1935,1945,AA,1113,N562AA,56,60,33,-10,-6,DFW,AUS,190,5,18,0,NA,0,NA,NA,NA,NA,NA,-4
2008,2,9,Saturday,1933,1935,2027,2035,AA,1202,N290AA,54,60,33,-8,-2,DFW,AUS,190,8,13,0,NA,0,NA,NA,NA,NA,NA,-6
2008,2,9,Saturday,2127,2135,2213,2230,AA,417,N503AA,46,55,34,-17,-8,DFW,AUS,190,4,8,0,NA,0,NA,NA,NA,NA,NA,-9
2008,2,9,Saturday,2128,2130,2355,15,AA,2491,N4WMAA,147,165,133,-20,-2,ORD,AUS,978,4,10,0,NA,0,NA,NA,NA,NA,NA,-18
2008,2,9,Saturday,NA,900,NA,1000,AA,1743,NA,NA,60,NA,NA,NA,AUS,DFW,190,NA,NA,1,A,0,NA,NA,NA,NA,NA,NA
2008,2,10,Sunday,555,600,829,835,AA,1614,N562AA,154,155,135,-6,-5,AUS,ORD,978,10,9,0,NA,0,NA,NA,NA,NA,NA,-1
2008,2,10,Sunday,556,600,653,655,AA,1157,N4WMAA,57,55,36,-2,-4,AUS,DFW,190,7,14,0,NA,0,NA,NA,NA,NA,NA,2
2008,2,10,Sunday,643,650,1135,1140,AA,1182,N202AA,172,170,157,-5,-7,LAX,AUS,1242,4,11,0,NA,0,NA,NA,NA,NA,NA,2
2008,2,10,Sunday,735,740,836,840,AA,1958,N458AA,61,60,40,-4,-5,AUS,DFW,190,4,17,0,NA,0,NA,NA,NA,NA,NA,1
2008,2,10,Sunday,747,755,854,910,AA,1465,N503AA,187,195,169,-16,-8,AUS,SNA,1209,6,12,0,NA,0,NA,NA,NA,NA,NA,-8
2008,2,10,Sunday,802,805,859,900,AA,1109,N478AA,57,55,37,-1,-3,DFW,AUS,190,7,13,0,NA,0,NA,NA,NA,NA,NA,2
2008,2,10,Sunday,812,815,1054,1100,AA,1199,N529AA,162,165,144,-6,-3,ORD,AUS,978,4,14,0,NA,0,NA,NA,NA,NA,NA,-3
2008,2,10,Sunday,837,835,938,935,AA,450,N531AA,61,60,36,3,2,AUS,DFW,190,12,13,0,NA,0,NA,NA,NA,NA,NA,1
2008,2,10,Sunday,846,850,959,1010,AA,379,N4WLAA,193,200,169,-11,-4,AUS,LAX,1242,9,15,0,NA,0,NA,NA,NA,NA,NA,-7
2008,2,10,Sunday,854,900,956,1000,AA,1743,N3CSAA,62,60,38,-4,-6,AUS,DFW,190,12,12,0,NA,0,NA,NA,NA,NA,NA,2
2008,2,10,Sunday,927,925,1027,1025,AA,421,N520AA,60,60,40,2,2,DFW,AUS,190,5,15,0,NA,0,NA,NA,NA,NA,NA,0
2008,2,10,Sunday,944,945,1046,1045,AA,511,N478AA,62,60,39,1,-1,AUS,DFW,190,11,12,0,NA,0,NA,NA,NA,NA,NA,2
2008,2,10,Sunday,950,955,1235,1235,AA,368,N290AA,165,160,144,0,-5,AUS,ORD,978,9,12,0,NA,0,NA,NA,NA,NA,NA,5
2008,2,10,Sunday,1038,1040,1126,1140,AA,1477,N242AA,48,60,32,-14,-2,DFW,AUS,190,4,12,0,NA,0,NA,NA,NA,NA,NA,-12
2008,2,10,Sunday,1045,1050,1153,1150,AA,2024,N293AA,68,60,40,3,-5,AUS,DFW,190,14,14,0,NA,0,NA,NA,NA,NA,NA,8
2008,2,10,Sunday,1104,1110,1219,1230,AA,813,N520AA,195,200,171,-11,-6,AUS,LAX,1242,14,10,0,NA,0,NA,NA,NA,NA,NA,-5
2008,2,10,Sunday,1121,1130,1207,1230,AA,1717,N448AA,46,60,31,-23,-9,DFW,AUS,190,5,10,0,NA,0,NA,NA,NA,NA,NA,-14
2008,2,10,Sunday,1137,1140,1424,1415,AA,2486,N529AA,167,155,148,9,-3,AUS,ORD,978,8,11,0,NA,0,NA,NA,NA,NA,NA,12
2008,2,10,Sunday,1215,1215,1734,1735,AA,1024,N471AA,199,200,182,-1,0,SJC,AUS,1476,6,11,0,NA,0,NA,NA,NA,NA,NA,-1
2008,2,10,Sunday,1219,1225,NA,1605,AA,1198,N242AA,NA,160,NA,NA,-6,AUS,RDU,1162,NA,10,0,NA,1,NA,NA,NA,NA,NA,NA
2008,2,10,Sunday,1220,1225,1327,1325,AA,1526,N202AA,67,60,41,2,-5,AUS,DFW,190,16,10,0,NA,0,NA,NA,NA,NA,NA,7
2008,2,10,Sunday,1229,1230,1502,1515,AA,1545,N485AA,153,165,135,-13,-1,ORD,AUS,978,5,13,0,NA,0,NA,NA,NA,NA,NA,-12
2008,2,10,Sunday,1231,1235,1322,1335,AA,668,N4UBAA,51,60,35,-13,-4,DFW,AUS,190,3,13,0,NA,0,NA,NA,NA,NA,NA,-9
2008,2,10,Sunday,1308,1310,1803,1805,AA,1308,N4YMAA,175,175,151,-2,-2,LAX,AUS,1242,3,21,0,NA,0,NA,NA,NA,NA,NA,0
2008,2,10,Sunday,1322,1325,1429,1425,AA,418,N448AA,67,60,39,4,-3,AUS,DFW,190,19,9,0,NA,0,NA,NA,NA,NA,NA,7
2008,2,10,Sunday,1344,1345,1444,1445,AA,1587,N524AA,60,60,41,-1,-1,DFW,AUS,190,5,14,0,NA,0,NA,NA,NA,NA,NA,0
2008,2,10,Sunday,1402,1405,1630,1650,AA,1053,N424AA,148,165,133,-20,-3,ORD,AUS,978,3,12,0,NA,0,NA,NA,NA,NA,NA,-17
2008,2,10,Sunday,1407,1410,1604,1625,AA,1563,N589AA,117,135,101,-21,-3,STL,AUS,722,4,12,0,NA,0,NA,NA,NA,NA,NA,-18
2008,2,10,Sunday,1412,1415,1516,1515,AA,422,N4UBAA,64,60,40,1,-3,AUS,DFW,190,16,8,0,NA,0,NA,NA,NA,NA,NA,4
2008,2,10,Sunday,1500,1505,1627,1650,AA,1023,N454AA,207,225,196,-23,-5,AUS,SJC,1476,2,9,0,NA,0,NA,NA,NA,NA,NA,-18
2008,2,10,Sunday,1516,1520,1610,1615,AA,559,N4XUAA,54,55,30,-5,-4,DFW,AUS,190,6,18,0,NA,0,NA,NA,NA,NA,NA,-1
2008,2,10,Sunday,1522,1525,1627,1625,AA,1128,N524AA,65,60,40,2,-3,AUS,DFW,190,14,11,0,NA,0,NA,NA,NA,NA,NA,5
2008,2,10,Sunday,1604,1600,1853,1845,AA,346,N485AA,169,165,135,8,4,AUS,ORD,978,8,26,0,NA,0,NA,NA,NA,NA,NA,4
2008,2,10,Sunday,1623,1625,1720,1725,AA,1215,N3BJAA,57,60,37,-5,-2,DFW,AUS,190,6,14,0,NA,0,NA,NA,NA,NA,NA,-3
2008,2,10,Sunday,1655,1700,1753,1805,AA,463,N4XUAA,58,65,40,-12,-5,AUS,DFW,190,8,10,0,NA,0,NA,NA,NA,NA,NA,-7
2008,2,10,Sunday,1700,1705,1851,1900,AA,1646,N589AA,111,115,98,-9,-5,AUS,STL,722,5,8,0,NA,0,NA,NA,NA,NA,NA,-4
