timestamp,boarding,alighting,day_of_week,temperature,hour_of_day,month,weekend
2018-10-12T08:00:00Z,15,95,Fri,63.76,8,Oct,weekday
2018-10-12T08:15:00Z,35,141,Fri,63.76,8,Oct,weekday
2018-10-12T08:30:00Z,17,166,Fri,63.76,8,Oct,weekday
2018-10-12T08:45:00Z,24,201,Fri,63.76,8,Oct,weekday
2018-10-12T09:00:00Z,34,133,Fri,65.88,9,Oct,weekday
2018-10-12T09:15:00Z,34,148,Fri,65.88,9,Oct,weekday
2018-10-12T09:30:00Z,36,136,Fri,65.88,9,Oct,weekday
2018-10-12T09:45:00Z,42,207,Fri,65.88,9,Oct,weekday
2018-10-12T10:00:00Z,74,165,Fri,70.25,10,Oct,weekday
2018-10-12T10:15:00Z,34,62,Fri,70.25,10,Oct,weekday
2018-10-12T10:30:00Z,44,151,Fri,70.25,10,Oct,weekday
2018-10-12T10:45:00Z,55,132,Fri,70.25,10,Oct,weekday
2018-10-12T11:00:00Z,67,58,Fri,74.44,11,Oct,weekday
2018-10-12T11:15:00Z,40,57,Fri,74.44,11,Oct,weekday
2018-10-12T11:30:00Z,46,55,Fri,74.44,11,Oct,weekday
2018-10-12T11:45:00Z,55,96,Fri,74.44,11,Oct,weekday
2018-10-12T12:00:00Z,73,39,Fri,77.7,12,Oct,weekday
2018-10-12T12:15:00Z,129,70,Fri,77.7,12,Oct,weekday
2018-10-12T12:30:00Z,57,99,Fri,77.7,12,Oct,weekday
2018-10-12T12:45:00Z,163,69,Fri,77.7,12,Oct,weekday
2018-10-12T13:00:00Z,98,30,Fri,81.78,13,Oct,weekday
2018-10-12T13:15:00Z,81,52,Fri,81.78,13,Oct,weekday
2018-10-12T13:30:00Z,88,57,Fri,81.78,13,Oct,weekday
2018-10-12T13:45:00Z,82,55,Fri,81.78,13,Oct,weekday
2018-10-12T14:00:00Z,105,79,Fri,83.06,14,Oct,weekday
2018-10-12T14:15:00Z,134,61,Fri,83.06,14,Oct,weekday
2018-10-12T14:30:00Z,149,58,Fri,83.06,14,Oct,weekday
2018-10-12T14:45:00Z,111,60,Fri,83.06,14,Oct,weekday
2018-10-12T15:00:00Z,154,67,Fri,83.96,15,Oct,weekday
2018-10-12T15:15:00Z,164,29,Fri,83.96,15,Oct,weekday
2018-10-12T15:30:00Z,144,66,Fri,83.96,15,Oct,weekday
2018-10-12T15:45:00Z,117,52,Fri,83.96,15,Oct,weekday
2018-10-12T16:00:00Z,124,42,Fri,83.9,16,Oct,weekday
2018-10-12T16:15:00Z,127,33,Fri,83.9,16,Oct,weekday
2018-10-12T16:30:00Z,130,22,Fri,83.9,16,Oct,weekday
2018-10-12T16:45:00Z,255,52,Fri,83.9,16,Oct,weekday
2018-10-12T17:00:00Z,118,28,Fri,82.6,17,Oct,weekday
2018-10-12T17:15:00Z,124,35,Fri,82.6,17,Oct,weekday
2018-10-12T17:30:00Z,168,47,Fri,82.6,17,Oct,weekday
2018-10-12T17:45:00Z,121,69,Fri,82.6,17,Oct,weekday
2018-10-12T18:00:00Z,69,41,Fri,82.52,18,Oct,weekday
2018-10-12T18:15:00Z,67,18,Fri,82.52,18,Oct,weekday
2018-10-12T18:30:00Z,40,22,Fri,82.52,18,Oct,weekday
2018-10-12T18:45:00Z,49,17,Fri,82.52,18,Oct,weekday
2018-10-12T19:00:00Z,44,15,Fri,81.55,19,Oct,weekday
2018-10-12T19:15:00Z,28,13,Fri,81.55,19,Oct,weekday
2018-10-12T19:30:00Z,61,10,Fri,81.55,19,Oct,weekday
2018-10-12T19:45:00Z,14,17,Fri,81.55,19,Oct,weekday
2018-10-12T20:00:00Z,55,21,Fri,78.93,20,Oct,weekday
2018-10-12T20:15:00Z,37,14,Fri,78.93,20,Oct,weekday
2018-10-12T20:30:00Z,16,35,Fri,78.93,20,Oct,weekday
2018-10-12T20:45:00Z,17,23,Fri,78.93,20,Oct,weekday
2018-10-12T21:00:00Z,29,5,Fri,78.6,21,Oct,weekday
2018-10-12T21:15:00Z,12,49,Fri,78.6,21,Oct,weekday
2018-10-12T21:30:00Z,42,58,Fri,78.6,21,Oct,weekday
2018-10-12T21:45:00Z,28,53,Fri,78.6,21,Oct,weekday
2018-10-13T06:00:00Z,1,2,Sat,73.45,6,Oct,weekend
2018-10-13T06:15:00Z,2,2,Sat,73.45,6,Oct,weekend
2018-10-13T06:30:00Z,6,9,Sat,73.45,6,Oct,weekend
2018-10-13T06:45:00Z,5,2,Sat,73.45,6,Oct,weekend
2018-10-13T07:00:00Z,1,5,Sat,74.07,7,Oct,weekend
2018-10-13T07:15:00Z,4,2,Sat,74.07,7,Oct,weekend
2018-10-13T07:30:00Z,4,6,Sat,74.07,7,Oct,weekend
2018-10-13T07:45:00Z,3,12,Sat,74.07,7,Oct,weekend
2018-10-13T08:00:00Z,2,10,Sat,74.67,8,Oct,weekend
2018-10-13T08:15:00Z,5,22,Sat,74.67,8,Oct,weekend
2018-10-13T08:30:00Z,10,10,Sat,74.67,8,Oct,weekend
2018-10-13T08:45:00Z,4,15,Sat,74.67,8,Oct,weekend
2018-10-13T09:00:00Z,6,12,Sat,75.33,9,Oct,weekend
2018-10-13T09:15:00Z,14,13,Sat,75.33,9,Oct,weekend
2018-10-13T09:30:00Z,16,15,Sat,75.33,9,Oct,weekend
2018-10-13T09:45:00Z,24,20,Sat,75.33,9,Oct,weekend
2018-10-13T10:00:00Z,24,9,Sat,77.62,10,Oct,weekend
2018-10-13T10:15:00Z,5,5,Sat,77.62,10,Oct,weekend
2018-10-13T10:30:00Z,28,22,Sat,77.62,10,Oct,weekend
2018-10-13T10:45:00Z,33,27,Sat,77.62,10,Oct,weekend
2018-10-13T11:00:00Z,2,5,Sat,79.43,11,Oct,weekend
2018-10-13T11:15:00Z,33,20,Sat,79.43,11,Oct,weekend
2018-10-13T11:30:00Z,19,19,Sat,79.43,11,Oct,weekend
2018-10-13T11:45:00Z,8,17,Sat,79.43,11,Oct,weekend
2018-10-13T12:00:00Z,23,14,Sat,82.67,12,Oct,weekend
2018-10-13T12:15:00Z,6,29,Sat,82.67,12,Oct,weekend
2018-10-13T12:30:00Z,11,8,Sat,82.67,12,Oct,weekend
2018-10-13T12:45:00Z,28,33,Sat,82.67,12,Oct,weekend
2018-10-13T13:00:00Z,45,18,Sat,85.39,13,Oct,weekend
2018-10-13T13:15:00Z,2,11,Sat,85.39,13,Oct,weekend
2018-10-13T13:30:00Z,9,1,Sat,85.39,13,Oct,weekend
2018-10-13T13:45:00Z,4,5,Sat,85.39,13,Oct,weekend
2018-10-13T14:00:00Z,20,18,Sat,87.53,14,Oct,weekend
2018-10-13T14:15:00Z,20,21,Sat,87.53,14,Oct,weekend
2018-10-13T14:30:00Z,26,34,Sat,87.53,14,Oct,weekend
2018-10-13T14:45:00Z,16,15,Sat,87.53,14,Oct,weekend
2018-10-13T15:00:00Z,34,9,Sat,88.98,15,Oct,weekend
2018-10-13T15:15:00Z,14,12,Sat,88.98,15,Oct,weekend
2018-10-13T15:30:00Z,63,63,Sat,88.98,15,Oct,weekend
2018-10-13T15:45:00Z,15,12,Sat,88.98,15,Oct,weekend
2018-10-13T16:00:00Z,2,6,Sat,89.21,16,Oct,weekend
2018-10-13T16:15:00Z,27,21,Sat,89.21,16,Oct,weekend
2018-10-13T16:30:00Z,7,9,Sat,89.21,16,Oct,weekend
2018-10-13T16:45:00Z,21,12,Sat,89.21,16,Oct,weekend
2018-10-13T17:00:00Z,18,9,Sat,88.93,17,Oct,weekend
2018-10-13T17:15:00Z,49,16,Sat,88.93,17,Oct,weekend
2018-10-13T17:30:00Z,48,18,Sat,88.93,17,Oct,weekend
2018-10-13T17:45:00Z,13,26,Sat,88.93,17,Oct,weekend
2018-10-13T18:00:00Z,33,22,Sat,87.79,18,Oct,weekend
2018-10-13T18:15:00Z,37,21,Sat,87.79,18,Oct,weekend
2018-10-13T18:30:00Z,46,24,Sat,87.79,18,Oct,weekend
2018-10-13T18:45:00Z,36,13,Sat,87.79,18,Oct,weekend
2018-10-13T19:00:00Z,44,24,Sat,84.42,19,Oct,weekend
2018-10-13T19:15:00Z,26,33,Sat,84.42,19,Oct,weekend
2018-10-13T19:30:00Z,45,13,Sat,84.42,19,Oct,weekend
2018-10-13T19:45:00Z,18,26,Sat,84.42,19,Oct,weekend
2018-10-13T20:00:00Z,7,28,Sat,82.13,20,Oct,weekend
2018-10-13T20:15:00Z,23,10,Sat,82.13,20,Oct,weekend
2018-10-13T20:30:00Z,8,36,Sat,82.13,20,Oct,weekend
2018-10-13T20:45:00Z,10,18,Sat,82.13,20,Oct,weekend
2018-10-13T21:00:00Z,18,84,Sat,79.85,21,Oct,weekend
2018-10-13T21:15:00Z,9,43,Sat,79.85,21,Oct,weekend
2018-10-13T21:30:00Z,3,20,Sat,79.85,21,Oct,weekend
2018-10-13T21:45:00Z,6,55,Sat,79.85,21,Oct,weekend
2018-10-14T06:00:00Z,0,0,Sun,67.92,6,Oct,weekend
2018-10-14T06:15:00Z,0,0,Sun,67.92,6,Oct,weekend
2018-10-14T06:30:00Z,1,3,Sun,67.92,6,Oct,weekend
2018-10-14T06:45:00Z,1,2,Sun,67.92,6,Oct,weekend
2018-10-14T07:00:00Z,6,3,Sun,67.83,7,Oct,weekend
2018-10-14T07:15:00Z,5,5,Sun,67.83,7,Oct,weekend
2018-10-14T07:30:00Z,4,4,Sun,67.83,7,Oct,weekend
2018-10-14T07:45:00Z,1,7,Sun,67.83,7,Oct,weekend
2018-10-14T08:00:00Z,4,4,Sun,68.34,8,Oct,weekend
2018-10-14T08:15:00Z,3,4,Sun,68.34,8,Oct,weekend
2018-10-14T08:30:00Z,5,16,Sun,68.34,8,Oct,weekend
2018-10-14T08:45:00Z,4,4,Sun,68.34,8,Oct,weekend
2018-10-14T09:00:00Z,5,3,Sun,69.84,9,Oct,weekend
2018-10-14T09:15:00Z,5,7,Sun,69.84,9,Oct,weekend
2018-10-14T09:30:00Z,13,8,Sun,69.84,9,Oct,weekend
2018-10-14T09:45:00Z,5,15,Sun,69.84,9,Oct,weekend
2018-10-14T10:00:00Z,9,2,Sun,72.04,10,Oct,weekend
2018-10-14T10:15:00Z,9,12,Sun,72.04,10,Oct,weekend
2018-10-14T10:30:00Z,18,15,Sun,72.04,10,Oct,weekend
2018-10-14T10:45:00Z,12,18,Sun,72.04,10,Oct,weekend
2018-10-14T11:00:00Z,7,8,Sun,76.36,11,Oct,weekend
2018-10-14T11:15:00Z,13,7,Sun,76.36,11,Oct,weekend
2018-10-14T11:30:00Z,18,7,Sun,76.36,11,Oct,weekend
2018-10-14T11:45:00Z,10,20,Sun,76.36,11,Oct,weekend
2018-10-14T12:00:00Z,8,12,Sun,81.85,12,Oct,weekend
2018-10-14T12:15:00Z,16,22,Sun,81.85,12,Oct,weekend
2018-10-14T12:30:00Z,17,21,Sun,81.85,12,Oct,weekend
2018-10-14T12:45:00Z,3,6,Sun,81.85,12,Oct,weekend
2018-10-14T13:00:00Z,51,19,Sun,86.43,13,Oct,weekend
2018-10-14T13:15:00Z,45,26,Sun,86.43,13,Oct,weekend
2018-10-14T13:30:00Z,18,10,Sun,86.43,13,Oct,weekend
2018-10-14T13:45:00Z,18,19,Sun,86.43,13,Oct,weekend
2018-10-14T14:00:00Z,10,11,Sun,88.09,14,Oct,weekend
2018-10-14T14:15:00Z,28,25,Sun,88.09,14,Oct,weekend
2018-10-14T14:30:00Z,22,25,Sun,88.09,14,Oct,weekend
2018-10-14T14:45:00Z,28,17,Sun,88.09,14,Oct,weekend
2018-10-14T15:00:00Z,7,13,Sun,89.05,15,Oct,weekend
2018-10-14T15:15:00Z,12,48,Sun,89.05,15,Oct,weekend
2018-10-14T15:30:00Z,28,15,Sun,89.05,15,Oct,weekend
2018-10-14T15:45:00Z,14,9,Sun,89.05,15,Oct,weekend
2018-10-14T16:00:00Z,31,30,Sun,88.71,16,Oct,weekend
2018-10-14T16:15:00Z,14,16,Sun,88.71,16,Oct,weekend
2018-10-14T16:30:00Z,15,17,Sun,88.71,16,Oct,weekend
2018-10-14T16:45:00Z,55,27,Sun,88.71,16,Oct,weekend
2018-10-14T17:00:00Z,14,12,Sun,88.7,17,Oct,weekend
2018-10-14T17:15:00Z,15,5,Sun,88.7,17,Oct,weekend
2018-10-14T17:30:00Z,20,14,Sun,88.7,17,Oct,weekend
2018-10-14T17:45:00Z,7,20,Sun,88.7,17,Oct,weekend
2018-10-14T18:00:00Z,29,16,Sun,86.66,18,Oct,weekend
2018-10-14T18:15:00Z,20,14,Sun,86.66,18,Oct,weekend
2018-10-14T18:30:00Z,26,35,Sun,86.66,18,Oct,weekend
2018-10-14T18:45:00Z,19,15,Sun,86.66,18,Oct,weekend
2018-10-14T19:00:00Z,23,13,Sun,84.18,19,Oct,weekend
2018-10-14T19:15:00Z,3,14,Sun,84.18,19,Oct,weekend
2018-10-14T19:30:00Z,22,19,Sun,84.18,19,Oct,weekend
2018-10-14T19:45:00Z,17,25,Sun,84.18,19,Oct,weekend
2018-10-14T20:00:00Z,16,28,Sun,82.2,20,Oct,weekend
2018-10-14T20:15:00Z,7,2,Sun,82.2,20,Oct,weekend
2018-10-14T20:30:00Z,10,51,Sun,82.2,20,Oct,weekend
2018-10-14T20:45:00Z,22,26,Sun,82.2,20,Oct,weekend
2018-10-14T21:00:00Z,10,41,Sun,81.79,21,Oct,weekend
2018-10-14T21:15:00Z,21,39,Sun,81.79,21,Oct,weekend
2018-10-14T21:30:00Z,6,15,Sun,81.79,21,Oct,weekend
2018-10-14T21:45:00Z,6,2,Sun,81.79,21,Oct,weekend
2018-10-15T06:00:00Z,8,10,Mon,49.32,6,Oct,weekday
2018-10-15T06:15:00Z,1,1,Mon,49.32,6,Oct,weekday
2018-10-15T06:30:00Z,1,17,Mon,49.32,6,Oct,weekday
2018-10-15T06:45:00Z,4,30,Mon,49.32,6,Oct,weekday
2018-10-15T07:00:00Z,5,29,Mon,47.71,7,Oct,weekday
2018-10-15T07:15:00Z,3,56,Mon,47.71,7,Oct,weekday
2018-10-15T07:30:00Z,28,100,Mon,47.71,7,Oct,weekday
2018-10-15T07:45:00Z,23,149,Mon,47.71,7,Oct,weekday
2018-10-15T08:00:00Z,13,112,Mon,46.09,8,Oct,weekday
2018-10-15T08:15:00Z,29,109,Mon,46.09,8,Oct,weekday
2018-10-15T08:30:00Z,27,222,Mon,46.09,8,Oct,weekday
2018-10-15T08:45:00Z,23,211,Mon,46.09,8,Oct,weekday
2018-10-15T09:00:00Z,23,157,Mon,45.37,9,Oct,weekday
2018-10-15T09:15:00Z,36,191,Mon,45.37,9,Oct,weekday
2018-10-15T09:30:00Z,19,130,Mon,45.37,9,Oct,weekday
2018-10-15T09:45:00Z,43,234,Mon,45.37,9,Oct,weekday
2018-10-15T10:00:00Z,31,113,Mon,44.84,10,Oct,weekday
2018-10-15T10:15:00Z,19,127,Mon,44.84,10,Oct,weekday
2018-10-15T10:30:00Z,40,261,Mon,44.84,10,Oct,weekday
2018-10-15T10:45:00Z,23,105,Mon,44.84,10,Oct,weekday
2018-10-15T11:00:00Z,69,88,Mon,44.78,11,Oct,weekday
2018-10-15T11:15:00Z,39,87,Mon,44.78,11,Oct,weekday
2018-10-15T11:30:00Z,45,98,Mon,44.78,11,Oct,weekday
2018-10-15T11:45:00Z,47,76,Mon,44.78,11,Oct,weekday
2018-10-15T12:00:00Z,115,97,Mon,44.67,12,Oct,weekday
2018-10-15T12:15:00Z,92,59,Mon,44.67,12,Oct,weekday
2018-10-15T12:30:00Z,43,61,Mon,44.67,12,Oct,weekday
2018-10-15T12:45:00Z,106,88,Mon,44.67,12,Oct,weekday
2018-10-15T13:00:00Z,94,52,Mon,45.43,13,Oct,weekday
2018-10-15T13:15:00Z,84,100,Mon,45.43,13,Oct,weekday
2018-10-15T13:30:00Z,30,63,Mon,45.43,13,Oct,weekday
2018-10-15T13:45:00Z,161,64,Mon,45.43,13,Oct,weekday
2018-10-15T14:00:00Z,98,56,Mon,45.48,14,Oct,weekday
2018-10-15T14:15:00Z,84,40,Mon,45.48,14,Oct,weekday
2018-10-15T14:30:00Z,64,33,Mon,45.48,14,Oct,weekday
2018-10-15T14:45:00Z,81,40,Mon,45.48,14,Oct,weekday
2018-10-15T15:00:00Z,146,40,Mon,44.97,15,Oct,weekday
2018-10-15T15:15:00Z,159,56,Mon,44.97,15,Oct,weekday
2018-10-15T15:30:00Z,117,43,Mon,44.97,15,Oct,weekday
2018-10-15T15:45:00Z,183,47,Mon,44.97,15,Oct,weekday
2018-10-15T16:00:00Z,107,19,Mon,44.91,16,Oct,weekday
2018-10-15T16:15:00Z,127,33,Mon,44.91,16,Oct,weekday
2018-10-15T16:30:00Z,196,57,Mon,44.91,16,Oct,weekday
2018-10-15T16:45:00Z,172,61,Mon,44.91,16,Oct,weekday
2018-10-15T17:00:00Z,162,42,Mon,45.32,17,Oct,weekday
2018-10-15T17:15:00Z,223,42,Mon,45.32,17,Oct,weekday
2018-10-15T17:30:00Z,149,38,Mon,45.32,17,Oct,weekday
2018-10-15T17:45:00Z,82,17,Mon,45.32,17,Oct,weekday
2018-10-15T18:00:00Z,145,23,Mon,45.29,18,Oct,weekday
2018-10-15T18:15:00Z,104,30,Mon,45.29,18,Oct,weekday
2018-10-15T18:30:00Z,95,14,Mon,45.29,18,Oct,weekday
2018-10-15T18:45:00Z,64,17,Mon,45.29,18,Oct,weekday
2018-10-15T19:00:00Z,106,23,Mon,45.18,19,Oct,weekday
2018-10-15T19:15:00Z,49,9,Mon,45.18,19,Oct,weekday
2018-10-15T19:30:00Z,70,17,Mon,45.18,19,Oct,weekday
2018-10-15T19:45:00Z,84,17,Mon,45.18,19,Oct,weekday
2018-10-15T20:00:00Z,84,9,Mon,45.26,20,Oct,weekday
2018-10-15T20:15:00Z,23,11,Mon,45.26,20,Oct,weekday
2018-10-15T20:30:00Z,39,7,Mon,45.26,20,Oct,weekday
2018-10-15T20:45:00Z,76,11,Mon,45.26,20,Oct,weekday
2018-10-15T21:00:00Z,26,12,Mon,45.41,21,Oct,weekday
2018-10-15T21:15:00Z,32,14,Mon,45.41,21,Oct,weekday
2018-10-15T21:30:00Z,33,8,Mon,45.41,21,Oct,weekday
2018-10-15T21:45:00Z,48,15,Mon,45.41,21,Oct,weekday
2018-10-16T06:00:00Z,6,2,Tue,47.24,6,Oct,weekday
2018-10-16T06:15:00Z,6,15,Tue,47.24,6,Oct,weekday
2018-10-16T06:30:00Z,4,24,Tue,47.24,6,Oct,weekday
2018-10-16T06:45:00Z,14,29,Tue,47.24,6,Oct,weekday
2018-10-16T07:00:00Z,1,32,Tue,47.56,7,Oct,weekday
2018-10-16T07:15:00Z,11,113,Tue,47.56,7,Oct,weekday
2018-10-16T07:30:00Z,32,141,Tue,47.56,7,Oct,weekday
2018-10-16T07:45:00Z,24,163,Tue,47.56,7,Oct,weekday
2018-10-16T08:00:00Z,18,89,Tue,47.55,8,Oct,weekday
2018-10-16T08:15:00Z,14,115,Tue,47.55,8,Oct,weekday
2018-10-16T08:30:00Z,20,178,Tue,47.55,8,Oct,weekday
2018-10-16T08:45:00Z,24,146,Tue,47.55,8,Oct,weekday
2018-10-16T09:00:00Z,22,148,Tue,47.55,9,Oct,weekday
2018-10-16T09:15:00Z,32,230,Tue,47.55,9,Oct,weekday
2018-10-16T09:30:00Z,36,180,Tue,47.55,9,Oct,weekday
2018-10-16T09:45:00Z,24,189,Tue,47.55,9,Oct,weekday
2018-10-16T10:00:00Z,31,95,Tue,47.66,10,Oct,weekday
2018-10-16T10:15:00Z,29,114,Tue,47.66,10,Oct,weekday
2018-10-16T10:30:00Z,24,220,Tue,47.66,10,Oct,weekday
2018-10-16T10:45:00Z,91,161,Tue,47.66,10,Oct,weekday
2018-10-16T11:00:00Z,40,54,Tue,47.86,11,Oct,weekday
2018-10-16T11:15:00Z,43,55,Tue,47.86,11,Oct,weekday
2018-10-16T11:30:00Z,24,64,Tue,47.86,11,Oct,weekday
2018-10-16T11:45:00Z,28,74,Tue,47.86,11,Oct,weekday
2018-10-16T12:00:00Z,71,99,Tue,48.19,12,Oct,weekday
2018-10-16T12:15:00Z,78,96,Tue,48.19,12,Oct,weekday
2018-10-16T12:30:00Z,68,67,Tue,48.19,12,Oct,weekday
2018-10-16T12:45:00Z,47,57,Tue,48.19,12,Oct,weekday
2018-10-16T13:00:00Z,51,68,Tue,48.12,13,Oct,weekday
2018-10-16T13:15:00Z,66,69,Tue,48.12,13,Oct,weekday
2018-10-16T13:30:00Z,56,57,Tue,48.12,13,Oct,weekday
2018-10-16T13:45:00Z,140,77,Tue,48.12,13,Oct,weekday
2018-10-16T14:00:00Z,143,74,Tue,48.9,14,Oct,weekday
2018-10-16T14:15:00Z,91,57,Tue,48.9,14,Oct,weekday
2018-10-16T14:30:00Z,83,25,Tue,48.9,14,Oct,weekday
2018-10-16T14:45:00Z,80,34,Tue,48.9,14,Oct,weekday
2018-10-16T15:00:00Z,133,62,Tue,49.16,15,Oct,weekday
2018-10-16T15:15:00Z,179,88,Tue,49.16,15,Oct,weekday
2018-10-16T15:30:00Z,132,70,Tue,49.16,15,Oct,weekday
2018-10-16T15:45:00Z,123,34,Tue,49.16,15,Oct,weekday
2018-10-16T16:00:00Z,127,30,Tue,49.35,16,Oct,weekday
2018-10-16T16:15:00Z,148,44,Tue,49.35,16,Oct,weekday
2018-10-16T16:30:00Z,167,25,Tue,49.35,16,Oct,weekday
2018-10-16T16:45:00Z,147,43,Tue,49.35,16,Oct,weekday
2018-10-16T17:00:00Z,195,39,Tue,49.72,17,Oct,weekday
2018-10-16T17:15:00Z,249,48,Tue,49.72,17,Oct,weekday
2018-10-16T17:30:00Z,93,31,Tue,49.72,17,Oct,weekday
2018-10-16T17:45:00Z,104,62,Tue,49.72,17,Oct,weekday
2018-10-16T18:00:00Z,193,62,Tue,50.01,18,Oct,weekday
2018-10-16T18:15:00Z,67,23,Tue,50.01,18,Oct,weekday
2018-10-16T18:30:00Z,69,15,Tue,50.01,18,Oct,weekday
2018-10-16T18:45:00Z,71,39,Tue,50.01,18,Oct,weekday
2018-10-16T19:00:00Z,107,17,Tue,49.89,19,Oct,weekday
2018-10-16T19:15:00Z,103,22,Tue,49.89,19,Oct,weekday
2018-10-16T19:30:00Z,17,10,Tue,49.89,19,Oct,weekday
2018-10-16T19:45:00Z,81,10,Tue,49.89,19,Oct,weekday
2018-10-16T20:00:00Z,85,8,Tue,49.93,20,Oct,weekday
2018-10-16T20:15:00Z,46,10,Tue,49.93,20,Oct,weekday
2018-10-16T20:30:00Z,36,9,Tue,49.93,20,Oct,weekday
2018-10-16T20:45:00Z,81,17,Tue,49.93,20,Oct,weekday
2018-10-16T21:00:00Z,73,12,Tue,49.69,21,Oct,weekday
2018-10-16T21:15:00Z,34,21,Tue,49.69,21,Oct,weekday
2018-10-16T21:30:00Z,47,3,Tue,49.69,21,Oct,weekday
2018-10-16T21:45:00Z,47,13,Tue,49.69,21,Oct,weekday
2018-10-17T06:00:00Z,3,2,Wed,50.33,6,Oct,weekday
2018-10-17T06:15:00Z,5,9,Wed,50.33,6,Oct,weekday
2018-10-17T06:30:00Z,6,17,Wed,50.33,6,Oct,weekday
2018-10-17T06:45:00Z,5,42,Wed,50.33,6,Oct,weekday
2018-10-17T07:00:00Z,2,28,Wed,50.61,7,Oct,weekday
2018-10-17T07:15:00Z,18,95,Wed,50.61,7,Oct,weekday
2018-10-17T07:30:00Z,23,120,Wed,50.61,7,Oct,weekday
2018-10-17T07:45:00Z,25,162,Wed,50.61,7,Oct,weekday
2018-10-17T08:00:00Z,20,120,Wed,51.21,8,Oct,weekday
2018-10-17T08:15:00Z,25,182,Wed,51.21,8,Oct,weekday
2018-10-17T08:30:00Z,22,163,Wed,51.21,8,Oct,weekday
2018-10-17T08:45:00Z,26,304,Wed,51.21,8,Oct,weekday
2018-10-17T09:00:00Z,40,203,Wed,51.95,9,Oct,weekday
2018-10-17T09:15:00Z,38,212,Wed,51.95,9,Oct,weekday
2018-10-17T09:30:00Z,26,151,Wed,51.95,9,Oct,weekday
2018-10-17T09:45:00Z,44,214,Wed,51.95,9,Oct,weekday
2018-10-17T10:00:00Z,33,142,Wed,52.88,10,Oct,weekday
2018-10-17T10:15:00Z,37,109,Wed,52.88,10,Oct,weekday
2018-10-17T10:30:00Z,29,142,Wed,52.88,10,Oct,weekday
2018-10-17T10:45:00Z,27,110,Wed,52.88,10,Oct,weekday
2018-10-17T11:00:00Z,69,80,Wed,54.19,11,Oct,weekday
2018-10-17T11:15:00Z,28,72,Wed,54.19,11,Oct,weekday
2018-10-17T11:30:00Z,50,48,Wed,54.19,11,Oct,weekday
2018-10-17T11:45:00Z,45,103,Wed,54.19,11,Oct,weekday
2018-10-17T12:00:00Z,124,70,Wed,55.39,12,Oct,weekday
2018-10-17T12:15:00Z,74,76,Wed,55.39,12,Oct,weekday
2018-10-17T12:30:00Z,72,97,Wed,55.39,12,Oct,weekday
2018-10-17T12:45:00Z,55,82,Wed,55.39,12,Oct,weekday
2018-10-17T13:00:00Z,114,69,Wed,56.95,13,Oct,weekday
2018-10-17T13:15:00Z,54,50,Wed,56.95,13,Oct,weekday
2018-10-17T13:30:00Z,72,90,Wed,56.95,13,Oct,weekday
2018-10-17T13:45:00Z,66,60,Wed,56.95,13,Oct,weekday
2018-10-17T14:00:00Z,155,56,Wed,57.86,14,Oct,weekday
2018-10-17T14:15:00Z,91,48,Wed,57.86,14,Oct,weekday
2018-10-17T14:30:00Z,107,38,Wed,57.86,14,Oct,weekday
2018-10-17T14:45:00Z,62,53,Wed,57.86,14,Oct,weekday
2018-10-17T15:00:00Z,143,30,Wed,58.14,15,Oct,weekday
2018-10-17T15:15:00Z,151,54,Wed,58.14,15,Oct,weekday
2018-10-17T15:30:00Z,109,38,Wed,58.14,15,Oct,weekday
2018-10-17T15:45:00Z,198,42,Wed,58.14,15,Oct,weekday
2018-10-17T16:00:00Z,167,38,Wed,57.91,16,Oct,weekday
2018-10-17T16:15:00Z,127,33,Wed,57.91,16,Oct,weekday
2018-10-17T16:30:00Z,119,53,Wed,57.91,16,Oct,weekday
2018-10-17T16:45:00Z,139,54,Wed,57.91,16,Oct,weekday
2018-10-17T17:00:00Z,111,25,Wed,57.5,17,Oct,weekday
2018-10-17T17:15:00Z,184,41,Wed,57.5,17,Oct,weekday
2018-10-17T17:30:00Z,97,33,Wed,57.5,17,Oct,weekday
2018-10-17T17:45:00Z,71,40,Wed,57.5,17,Oct,weekday
2018-10-17T18:00:00Z,162,39,Wed,56.17,18,Oct,weekday
2018-10-17T18:15:00Z,94,34,Wed,56.17,18,Oct,weekday
2018-10-17T18:30:00Z,89,24,Wed,56.17,18,Oct,weekday
2018-10-17T18:45:00Z,75,24,Wed,56.17,18,Oct,weekday
2018-10-17T19:00:00Z,82,18,Wed,54.08,19,Oct,weekday
2018-10-17T19:15:00Z,62,17,Wed,54.08,19,Oct,weekday
2018-10-17T19:30:00Z,54,21,Wed,54.08,19,Oct,weekday
2018-10-17T19:45:00Z,51,16,Wed,54.08,19,Oct,weekday
2018-10-17T20:00:00Z,64,17,Wed,53.3,20,Oct,weekday
2018-10-17T20:15:00Z,67,12,Wed,53.3,20,Oct,weekday
2018-10-17T20:30:00Z,33,13,Wed,53.3,20,Oct,weekday
2018-10-17T20:45:00Z,63,17,Wed,53.3,20,Oct,weekday
2018-10-17T21:00:00Z,39,5,Wed,52.43,21,Oct,weekday
2018-10-17T21:15:00Z,32,6,Wed,52.43,21,Oct,weekday
2018-10-17T21:30:00Z,49,10,Wed,52.43,21,Oct,weekday
2018-10-17T21:45:00Z,70,11,Wed,52.43,21,Oct,weekday
2018-10-18T06:00:00Z,3,7,Thu,53.5,6,Oct,weekday
